group,bitstringSize,algorithm,evaluationFunction,maximumIterations,actualIterations,maximumTheoreticalValue,actualValue,executionTimeMillis
5,25,GA,FlipFlopEvaluationFunction,10000,39,24.0,24.0,1
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,22.0,6351
5,25,RHC,FourPeaksEvaluationFunction,10000,421,46.0,46.0,0
5,25,SA,FourPeaksEvaluationFunction,10000,794,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,106,46.0,46.0,4
5,25,MIMIC,FourPeaksEvaluationFunction,10000,136,46.0,46.0,86
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,872,46.0,46.0,1
5,25,GA,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,350
5,25,MIMIC,SixPeaksEvaluationFunction,10000,201,46.0,46.0,149
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,20.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,2557,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,345
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,6329
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,1339,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,267,46.0,46.0,9
5,25,MIMIC,FourPeaksEvaluationFunction,10000,570,46.0,46.0,362
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,985,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,6,46.0,46.0,1
5,25,MIMIC,SixPeaksEvaluationFunction,10000,31,46.0,46.0,20
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,19.0,0
5,25,SA,FlipFlopEvaluationFunction,10000,1350,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,2188,24.0,24.0,75
5,25,MIMIC,FlipFlopEvaluationFunction,10000,458,24.0,24.0,292
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,780,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,107,46.0,46.0,4
5,25,MIMIC,FourPeaksEvaluationFunction,10000,85,46.0,46.0,54
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,924,46.0,46.0,1
5,25,GA,SixPeaksEvaluationFunction,10000,69,46.0,46.0,2
5,25,MIMIC,SixPeaksEvaluationFunction,10000,259,46.0,46.0,168
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,21.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,1780,24.0,24.0,0
5,25,GA,FlipFlopEvaluationFunction,10000,52,24.0,24.0,2
5,25,MIMIC,FlipFlopEvaluationFunction,10000,889,24.0,24.0,563
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,970,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,57,46.0,46.0,3
5,25,MIMIC,FourPeaksEvaluationFunction,10000,246,46.0,46.0,159
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,2
5,25,GA,SixPeaksEvaluationFunction,10000,417,46.0,46.0,15
5,25,MIMIC,SixPeaksEvaluationFunction,10000,280,46.0,46.0,181
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,22.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,976,24.0,24.0,0
5,25,GA,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,348
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,6412
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,2
5,25,GA,FourPeaksEvaluationFunction,10000,323,46.0,46.0,12
5,25,MIMIC,FourPeaksEvaluationFunction,10000,126,46.0,46.0,79
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,2
5,25,SA,SixPeaksEvaluationFunction,10000,921,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,63,46.0,46.0,2
5,25,MIMIC,SixPeaksEvaluationFunction,10000,256,46.0,46.0,165
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,21.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,1618,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,18,24.0,24.0,0
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,6363
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,870,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,129,46.0,46.0,5
5,25,MIMIC,FourPeaksEvaluationFunction,10000,289,46.0,46.0,183
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,712,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,164,46.0,46.0,6
5,25,MIMIC,SixPeaksEvaluationFunction,10000,121,46.0,46.0,79
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,20.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,657,24.0,24.0,0
5,25,GA,FlipFlopEvaluationFunction,10000,1391,24.0,24.0,49
5,25,MIMIC,FlipFlopEvaluationFunction,10000,2,24.0,24.0,1
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,979,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,629,46.0,46.0,22
5,25,MIMIC,FourPeaksEvaluationFunction,10000,83,46.0,46.0,53
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,2
5,25,GA,SixPeaksEvaluationFunction,10000,362,46.0,46.0,12
5,25,MIMIC,SixPeaksEvaluationFunction,10000,6,46.0,46.0,5
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,20.0,0
5,25,SA,FlipFlopEvaluationFunction,10000,924,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,24,24.0,24.0,1
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,6350
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,1064,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,113,46.0,46.0,4
5,25,MIMIC,FourPeaksEvaluationFunction,10000,389,46.0,46.0,248
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,1363,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,341
5,25,MIMIC,SixPeaksEvaluationFunction,10000,228,46.0,46.0,148
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,20.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,1318,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,31,24.0,24.0,1
5,25,MIMIC,FlipFlopEvaluationFunction,10000,1712,24.0,24.0,1097
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,1239,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,277,46.0,46.0,11
5,25,MIMIC,FourPeaksEvaluationFunction,10000,307,46.0,46.0,196
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,3
5,25,GA,SixPeaksEvaluationFunction,10000,427,46.0,46.0,17
5,25,MIMIC,SixPeaksEvaluationFunction,10000,396,46.0,46.0,284
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,20.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,1552,24.0,24.0,0
5,25,GA,FlipFlopEvaluationFunction,10000,31,24.0,24.0,1
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,23.0,6397
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,0
5,25,SA,FourPeaksEvaluationFunction,10000,1302,46.0,46.0,1
5,25,GA,FourPeaksEvaluationFunction,10000,883,46.0,46.0,31
5,25,MIMIC,FourPeaksEvaluationFunction,10000,149,46.0,46.0,93
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,1102,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,377,46.0,46.0,14
5,25,MIMIC,SixPeaksEvaluationFunction,10000,410,46.0,46.0,269
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,18.0,0
5,25,SA,FlipFlopEvaluationFunction,10000,4543,24.0,24.0,2
5,25,GA,FlipFlopEvaluationFunction,10000,46,24.0,24.0,1
5,25,MIMIC,FlipFlopEvaluationFunction,10000,10000,24.0,22.0,6332
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,1381,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,48,46.0,46.0,2
5,25,MIMIC,FourPeaksEvaluationFunction,10000,411,46.0,46.0,263
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,856,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,642,46.0,46.0,22
5,25,MIMIC,SixPeaksEvaluationFunction,10000,195,46.0,46.0,123
5,25,RHC,FlipFlopEvaluationFunction,10000,10000,24.0,22.0,1
5,25,SA,FlipFlopEvaluationFunction,10000,1991,24.0,24.0,1
5,25,GA,FlipFlopEvaluationFunction,10000,54,24.0,24.0,2
5,25,MIMIC,FlipFlopEvaluationFunction,10000,715,24.0,24.0,456
5,25,RHC,FourPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,FourPeaksEvaluationFunction,10000,886,46.0,46.0,0
5,25,GA,FourPeaksEvaluationFunction,10000,369,46.0,46.0,13
5,25,MIMIC,FourPeaksEvaluationFunction,10000,199,46.0,46.0,124
5,25,RHC,SixPeaksEvaluationFunction,10000,10000,46.0,25.0,1
5,25,SA,SixPeaksEvaluationFunction,10000,997,46.0,46.0,0
5,25,GA,SixPeaksEvaluationFunction,10000,225,46.0,46.0,8
